datetime,fi_ee,fi_no,fi_se_north,fi_se_central,fi_se_total,fi_total_net,fi_se_abs
2023-01-01 00:00:00+02:00,,,,,,0.0,
2023-01-01 00:15:00+02:00,,,,,,0.0,
2023-01-01 00:30:00+02:00,,,,,,0.0,
2023-01-01 00:45:00+02:00,,,,,,0.0,
2023-01-01 01:00:00+02:00,,,,,,0.0,
2023-01-01 01:15:00+02:00,,,,,,0.0,
2023-01-01 01:30:00+02:00,,,,,,0.0,
2023-01-01 01:45:00+02:00,,,,,,0.0,
2023-01-01 02:00:00+02:00,1005.315,-19.77799,598.426,173.69999,772.12599,1757.663,772.12599
2023-01-01 02:15:00+02:00,1007.1249975000001,-18.0122425,663.5907500000001,176.4449925,840.0357425000001,1829.1484975000003,840.0357425000001
2023-01-01 02:30:00+02:00,1008.934995,-16.246495,728.7555,179.189995,907.9454949999999,1900.633995,907.9454949999999
2023-01-01 02:45:00+02:00,1010.7449925,-14.4807475,793.92025,181.9349975,975.8552475,1972.1194925,975.8552475
2023-01-01 03:00:00+02:00,1012.55499,-12.715,859.085,184.68,1043.765,2043.60499,1043.765
2023-01-01 03:15:00+02:00,1013.0299924999999,-11.1355,863.763,184.6875,1048.4505,2050.3449925,1048.4505
2023-01-01 03:30:00+02:00,1013.504995,-9.556000000000001,868.441,184.695,1053.136,2057.084995,1053.136
2023-01-01 03:45:00+02:00,1013.9799975000001,-7.976500000000001,873.119,184.70250000000001,1057.8215,2063.8249975,1057.8215
2023-01-01 04:00:00+02:00,1014.455,-6.397,877.797,184.71,1062.507,2070.565,1062.507
2023-01-01 04:15:00+02:00,1012.2924975000001,-6.2177475,848.0249975,184.705,1032.7299975,2038.8047475,1032.7299975
2023-01-01 04:30:00+02:00,1010.129995,-6.038495,818.252995,184.7,1002.9529950000001,2007.044495,1002.9529950000001
2023-01-01 04:45:00+02:00,1007.9674924999999,-5.859242500000001,788.4809925,184.695,973.1759924999999,1975.2842424999997,973.1759924999999
2023-01-01 05:00:00+02:00,1005.80499,-5.67999,758.70899,184.69,943.3989899999999,1943.5239900000001,943.3989899999999
2023-01-01 05:15:00+02:00,1004.3099925,-5.8677425,696.24649,164.31,860.5564899999999,1858.99874,860.5564899999999
2023-01-01 05:30:00+02:00,1002.814995,-6.0554950000000005,633.78399,143.93,777.71399,1774.47349,777.71399
2023-01-01 05:45:00+02:00,1001.3199975,-6.2432475,571.32149,123.55,694.87149,1689.94824,694.87149
2023-01-01 06:00:00+02:00,999.825,-6.431,508.85899,103.17,612.02899,1605.42299,612.02899
2023-01-01 06:15:00+02:00,1002.69875,-6.8522475,512.92949,122.1575,635.08699,1630.9334925,635.08699
2023-01-01 06:30:00+02:00,1005.5725,-7.2734950000000005,516.99999,141.145,658.14499,1656.443995,658.14499
2023-01-01 06:45:00+02:00,1008.4462500000001,-7.6947425,521.07049,160.1325,681.20299,1681.9544975000001,681.20299
2023-01-01 07:00:00+02:00,1011.32,-8.11599,525.14099,179.12,704.26099,1707.4650000000001,704.26099
2023-01-01 07:15:00+02:00,956.92625,-7.03099,508.41574249999996,179.5224975,687.93824,1637.8335000000002,687.93824
2023-01-01 07:30:00+02:00,902.5325,-5.94599,491.690495,179.924995,671.61549,1568.202,671.61549
2023-01-01 07:45:00+02:00,848.1387500000001,-4.86099,474.96524750000003,180.3274925,655.2927400000001,1498.5705000000003,655.2927400000001
2023-01-01 08:00:00+02:00,793.745,-3.77599,458.24,180.72999,638.96999,1428.939,638.96999
2023-01-01 08:15:00+02:00,771.52,0.22800750000000036,451.428,180.7124925,632.1404924999999,1403.8885,632.1404924999999
2023-01-01 08:30:00+02:00,749.2950000000001,4.232005000000001,444.61600000000004,180.694995,625.310995,1378.8380000000002,625.310995
2023-01-01 08:45:00+02:00,727.07,8.236002500000001,437.80400000000003,180.6774975,618.4814975,1353.7875000000001,618.4814975
2023-01-01 09:00:00+02:00,704.845,12.24,430.992,180.66,611.652,1328.737,611.652
2023-01-01 09:15:00+02:00,698.54125,15.3485,422.1222475,158.7624975,580.8847450000001,1294.7744950000001,580.8847450000001
2023-01-01 09:30:00+02:00,692.2375,18.457,413.252495,136.864995,550.11749,1260.81199,550.11749
2023-01-01 09:45:00+02:00,685.93375,21.5655,404.3827425,114.9674925,519.350235,1226.849485,519.350235
2023-01-01 10:00:00+02:00,679.63,24.674,395.51299,93.06999,488.58298,1192.88698,488.58298
2023-01-01 10:15:00+02:00,637.80875,28.515497500000002,417.14824,89.45249000000001,506.60073,1172.9249775000003,506.60073
2023-01-01 10:30:00+02:00,595.9875,32.356995000000005,438.78349000000003,85.83499,524.6184800000001,1152.9629750000001,524.6184800000001
2023-01-01 10:45:00+02:00,554.16625,36.1984925,460.41874,82.21749000000001,542.6362300000001,1133.0009725,542.6362300000001
2023-01-01 11:00:00+02:00,512.345,40.03999,482.05399,78.59999,560.65398,1113.0389699999998,560.65398
2023-01-01 11:15:00+02:00,527.85,41.96099,488.3307425,104.51499,592.8457324999999,1162.6567225,592.8457324999999
2023-01-01 11:30:00+02:00,543.355,43.88199,494.607495,130.42999,625.037485,1212.2744750000002,625.037485
2023-01-01 11:45:00+02:00,558.86,45.80299,500.8842475,156.34499,657.2292375,1261.8922275,657.2292375
2023-01-01 12:00:00+02:00,574.365,47.72399,507.161,182.25999,689.42099,1311.50998,689.42099
2023-01-01 12:15:00+02:00,582.52125,49.4949925,489.5284975,182.87749,672.4059875,1304.4222300000001,672.4059875
2023-01-01 12:30:00+02:00,590.6775,51.265995000000004,471.89599499999997,183.49498999999997,655.390985,1297.3344799999998,655.390985
2023-01-01 12:45:00+02:00,598.83375,53.0369975,454.2634925,184.11248999999998,638.3759825,1290.2467299999998,638.3759825
2023-01-01 13:00:00+02:00,606.99,54.808,436.63099,184.72999,621.3609799999999,1283.15898,621.3609799999999
2023-01-01 13:15:00+02:00,605.9337475,55.374497500000004,392.76549,184.7424925,577.5079825,1238.8162275,577.5079825
2023-01-01 13:30:00+02:00,604.877495,55.940995,348.89999,184.754995,533.654985,1194.473475,533.654985
2023-01-01 13:45:00+02:00,603.8212425,56.507492500000005,305.03449,184.7674975,489.8019875,1150.1307225,489.8019875
2023-01-01 14:00:00+02:00,602.76499,57.07399,261.16899,184.78,445.94899,1105.78797,445.94899
2023-01-01 14:15:00+02:00,586.4987425,57.977990000000005,290.4624925,184.7674975,475.22999,1119.7067225,475.22999
2023-01-01 14:30:00+02:00,570.232495,58.88199,319.755995,184.754995,504.51099,1133.6254749999998,504.51099
2023-01-01 14:45:00+02:00,553.9662475,59.78599,349.04949750000003,184.7424925,533.79199,1147.5442275,533.79199
2023-01-01 15:00:00+02:00,537.7,60.68999,378.343,184.72999,563.07299,1161.46298,563.07299
2023-01-01 15:15:00+02:00,528.9537475000001,58.5094925,381.06799750000005,161.66499,542.7329875,1130.1962275,542.7329875
2023-01-01 15:30:00+02:00,520.207495,56.328995000000006,383.792995,138.59999,522.392985,1098.929475,522.392985
2023-01-01 15:45:00+02:00,511.4612425,54.148497500000005,386.5179925,115.53499,502.0529825,1067.6627225,502.0529825
2023-01-01 16:00:00+02:00,502.71499,51.968,389.24299,92.46999,481.71298,1036.39597,481.71298
2023-01-01 16:15:00+02:00,573.7099925,46.099000000000004,371.34524,109.31499,480.66022999999996,1100.4692225000001,480.66022999999996
2023-01-01 16:30:00+02:00,644.704995,40.230000000000004,353.44749,126.15999,479.60748,1164.5424750000002,479.60748
2023-01-01 16:45:00+02:00,715.6999975000001,34.361000000000004,335.54974000000004,143.00499,478.55473000000006,1228.6157275,478.55473000000006
2023-01-01 17:00:00+02:00,786.695,28.492,317.65199,159.84999,477.50198,1292.68898,477.50198
2023-01-01 17:15:00+02:00,827.91625,28.1564975,252.8159925,227.1974925,480.013485,1336.0862324999998,480.013485
2023-01-01 17:30:00+02:00,869.1375,27.820995,187.979995,294.544995,482.52499,1379.483485,482.52499
2023-01-01 17:45:00+02:00,910.3587500000001,27.4854925,123.14399750000001,361.8924975,485.036495,1422.8807375000001,485.036495
2023-01-01 18:00:00+02:00,951.58,27.14999,58.308,429.24,487.548,1466.27799,487.548
2023-01-01 18:15:00+02:00,952.6912475,28.79499,65.0735,443.1725,508.246,1489.7322374999999,508.246
2023-01-01 18:30:00+02:00,953.802495,30.43999,71.839,457.105,528.944,1513.186485,528.944
2023-01-01 18:45:00+02:00,954.9137425,32.08499,78.6045,471.0375,549.642,1536.6407325,549.642
2023-01-01 19:00:00+02:00,956.02499,33.72999,85.37,484.97,570.34,1560.09498,570.34
2023-01-01 19:15:00+02:00,968.1149925,33.62249,72.50825,508.0524975,580.5607475,1582.29823,580.5607475
2023-01-01 19:30:00+02:00,980.204995,33.51499,59.6465,531.134995,590.781495,1604.50148,590.781495
2023-01-01 19:45:00+02:00,992.2949975,33.40749,46.78475,554.2174924999999,601.0022425,1626.70473,601.0022425
2023-01-01 20:00:00+02:00,1004.385,33.29999,33.923,577.29999,611.22299,1648.90798,611.22299
2023-01-01 20:15:00+02:00,990.3224975,33.61849,64.6992475,577.3149925,642.01424,1665.9552275,642.01424
2023-01-01 20:30:00+02:00,976.259995,33.93699,95.475495,577.329995,672.8054900000001,1683.002475,672.8054900000001
2023-01-01 20:45:00+02:00,962.1974925,34.25549,126.25174249999999,577.3449975,703.59674,1700.0497225,703.59674
2023-01-01 21:00:00+02:00,948.13499,34.57399,157.02799,577.36,734.38799,1717.09697,734.38799
2023-01-01 21:15:00+02:00,867.3037400000001,30.2399925,80.07149249999999,577.2174975,657.28899,1554.8327225,657.28899
2023-01-01 21:30:00+02:00,786.47249,25.905995,3.1149949999999933,577.074995,580.18999,1392.568475,580.18999
2023-01-01 21:45:00+02:00,705.6412399999999,21.571997500000002,-73.84150250000002,576.9324925,503.0909899999999,1230.3042274999998,503.0909899999999
2023-01-01 22:00:00+02:00,624.80999,17.238,-150.798,576.78999,425.99199,1068.03998,425.99199
2023-01-01 22:15:00+02:00,623.7587424999999,12.0025,-160.4485,576.6724925,416.2239925,1051.985235,416.2239925
2023-01-01 22:30:00+02:00,622.707495,6.7669999999999995,-170.099,576.5549950000001,406.4559950000001,1035.9304900000002,406.4559950000001
2023-01-01 22:45:00+02:00,621.6562475000001,1.5314999999999976,-179.7495,576.4374975000001,396.68799750000005,1019.8757450000002,396.68799750000005
2023-01-01 23:00:00+02:00,620.605,-3.704,-189.4,576.32,386.9200000000001,1003.8210000000001,386.9200000000001
2023-01-01 23:15:00+02:00,591.00125,-3.1942500000000003,-109.678,576.3699975000001,466.69199750000007,1054.4989975,466.69199750000007
2023-01-01 23:30:00+02:00,561.3975,-2.6845,-29.95599999999999,576.419995,546.463995,1105.176995,546.463995
2023-01-01 23:45:00+02:00,531.79375,-2.1747500000000004,49.76599999999999,576.4699925,626.2359925,1155.8549925,626.2359925
2023-01-02 00:00:00+02:00,502.19,-1.665,129.488,576.51999,706.0079900000001,1206.53299,706.0079900000001
2023-01-02 00:15:00+02:00,596.1562475,-3.2079975000000003,102.28450000000001,576.4724925,678.7569925,1271.7052425,678.7569925
2023-01-02 00:30:00+02:00,690.122495,-4.750995,75.081,576.4249950000001,651.5059950000001,1336.8774950000002,651.5059950000001
2023-01-02 00:45:00+02:00,784.0887425,-6.293992500000001,47.8775,576.3774975,624.2549975,1402.0497475000002,624.2549975
2023-01-02 01:00:00+02:00,878.05499,-7.83699,20.674,576.33,597.004,1467.222,597.004
2023-01-02 01:15:00+02:00,883.0024925,-7.85374,53.6915,576.36,630.0515,1505.2002525,630.0515
2023-01-02 01:30:00+02:00,887.949995,-7.87049,86.709,576.3900000000001,663.0990000000002,1543.178505,663.0990000000002
2023-01-02 01:45:00+02:00,892.8974975,-7.88724,119.72649999999999,576.4200000000001,696.1465000000001,1581.1567575,696.1465000000001
2023-01-02 02:00:00+02:00,897.845,-7.90399,152.744,576.45,729.1940000000001,1619.13501,729.1940000000001
2023-01-02 02:15:00+02:00,905.9549975,-7.1494925,128.6924975,576.4475,705.1399974999999,1603.9455025,705.1399974999999
2023-01-02 02:30:00+02:00,914.064995,-6.394995,104.640995,576.445,681.085995,1588.755995,681.085995
2023-01-02 02:45:00+02:00,922.1749925,-5.6404975,80.5894925,576.4425000000001,657.0319925000001,1573.5664875000002,657.0319925000001
2023-01-02 03:00:00+02:00,930.28499,-4.886,56.53799,576.44,632.9779900000001,1558.37698,632.9779900000001
2023-01-02 03:15:00+02:00,889.3649925,-5.0759975,32.6949925,576.3449975000001,609.0399900000001,1493.328985,609.0399900000001
2023-01-02 03:30:00+02:00,848.4449950000001,-5.265995,8.851994999999995,576.249995,585.10199,1428.2809900000002,585.10199
2023-01-02 03:45:00+02:00,807.5249975,-5.455992500000001,-14.991002500000015,576.1549924999999,561.1639899999999,1363.2329949999998,561.1639899999999
2023-01-02 04:00:00+02:00,766.605,-5.64599,-38.834,576.05999,537.2259899999999,1298.185,537.2259899999999
2023-01-02 04:15:00+02:00,667.8512475,-6.1659925,-9.80375,546.6699925,536.8662425,1198.5514975,536.8662425
2023-01-02 04:30:00+02:00,569.097495,-6.685995,19.2265,517.279995,536.506495,1098.9179949999998,536.506495
2023-01-02 04:45:00+02:00,470.3437425,-7.2059975,48.25675000000001,487.8899975,536.1467475,999.2844924999999,536.1467475
2023-01-02 05:00:00+02:00,371.58999,-7.726,77.287,458.5,535.787,899.65099,535.787
2023-01-02 05:15:00+02:00,435.85124,-10.204247500000001,-105.53800000000001,411.2425,305.7045,731.3514925,305.7045
2023-01-02 05:30:00+02:00,500.11249,-12.682495,-288.36300000000006,363.985,75.62199999999996,563.0519949999999,75.62199999999996
2023-01-02 05:45:00+02:00,564.37374,-15.1607425,-471.188,316.7275,-154.46049999999997,394.75249750000006,154.46049999999997
2023-01-02 06:00:00+02:00,628.63499,-17.63899,-654.013,269.47,-384.543,226.45299999999997,384.543
2023-01-02 06:15:00+02:00,717.60374,-17.01074,-763.25975,244.1199975,-519.1397525,181.45324750000003,519.1397525
2023-01-02 06:30:00+02:00,806.57249,-16.38249,-872.5065,218.769995,-653.736505,136.4534950000001,653.736505
2023-01-02 06:45:00+02:00,895.54124,-15.75424,-981.75325,193.4199925,-788.3332575,91.45374250000006,788.3332575
2023-01-02 07:00:00+02:00,984.50999,-15.12599,-1091.0,168.06999,-922.93001,46.453990000000005,922.93001
2023-01-02 07:15:00+02:00,974.6012425,-15.2587425,-1089.3999975,121.3349925,-968.0650049999999,-8.722504999999956,968.0650049999999
2023-01-02 07:30:00+02:00,964.692495,-15.391494999999999,-1087.7999949999999,74.59999499999999,-1013.1999999999998,-63.898999999999816,1013.1999999999998
2023-01-02 07:45:00+02:00,954.7837475,-15.5242475,-1086.1999925,27.864997499999987,-1058.334995,-119.07549500000002,1058.334995
2023-01-02 08:00:00+02:00,944.875,-15.657,-1084.59999,-18.87,-1103.4699899999998,-174.25198999999998,1103.4699899999998
2023-01-02 08:15:00+02:00,899.02875,-16.3094975,-1058.79999,0.46499749999999906,-1058.3349925,-175.61574000000005,1058.3349925
2023-01-02 08:30:00+02:00,853.1825,-16.961995,-1032.99999,19.799995,-1013.1999950000001,-176.97949000000003,1013.1999950000001
2023-01-02 08:45:00+02:00,807.3362500000001,-17.6144925,-1007.19999,39.134992499999996,-968.0649975,-178.34323999999987,968.0649975
2023-01-02 09:00:00+02:00,761.49,-18.26699,-981.39999,58.46999,-922.93,-179.70698999999996,922.93
2023-01-02 09:15:00+02:00,666.28375,-17.18849,-884.56499,36.889992500000005,-847.6749975,-198.5797374999999,847.6749975
2023-01-02 09:30:00+02:00,571.0775,-16.10999,-787.72999,15.309995,-772.4199950000001,-217.45248500000008,772.4199950000001
2023-01-02 09:45:00+02:00,475.87125000000003,-15.03149,-690.89499,-6.270002499999997,-697.1649925,-236.3252325,697.1649925
2023-01-02 10:00:00+02:00,380.665,-13.95299,-594.05999,-27.85,-621.90999,-255.19797999999994,621.90999
2023-01-02 10:15:00+02:00,348.9774975,-16.1227425,-699.4949925,-63.545,-763.0399924999999,-430.18523749999997,763.0399924999999
2023-01-02 10:30:00+02:00,317.289995,-18.292495000000002,-804.929995,-99.24000000000001,-904.169995,-605.172495,904.169995
2023-01-02 10:45:00+02:00,285.6024925,-20.462247500000004,-910.3649975,-134.935,-1045.2999975,-780.1597525,1045.2999975
2023-01-02 11:00:00+02:00,253.91499,-22.632,-1015.8,-170.63,-1186.4299999999998,-955.14701,1186.4299999999998
2023-01-02 11:15:00+02:00,238.9262425,-25.067,-1069.35,-179.5575,-1248.9074999999998,-1035.0482575,1248.9074999999998
2023-01-02 11:30:00+02:00,223.937495,-27.502000000000002,-1122.9,-188.485,-1311.3850000000002,-1114.949505,1311.3850000000002
2023-01-02 11:45:00+02:00,208.94874750000002,-29.937,-1176.45,-197.4125,-1373.8625,-1194.8507525,1373.8625
2023-01-02 12:00:00+02:00,193.96,-32.372,-1230.0,-206.34,-1436.34,-1274.752,1436.34
2023-01-02 12:15:00+02:00,209.7587475,-32.4987475,-1181.5249975,-233.35750000000002,-1414.8824975,-1237.6224975,1414.8824975
2023-01-02 12:30:00+02:00,225.55749500000002,-32.625495,-1133.0499949999999,-260.375,-1393.4249949999999,-1200.4929949999998,1393.4249949999999
2023-01-02 12:45:00+02:00,241.3562425,-32.7522425,-1084.5749925,-287.39250000000004,-1371.9674925,-1163.3634925000001,1371.9674925
2023-01-02 13:00:00+02:00,257.15499,-32.87899,-1036.09999,-314.41,-1350.50999,-1126.23399,1350.50999
2023-01-02 13:15:00+02:00,242.9049925,-33.18999,-1049.3249925,-314.425,-1363.7499925,-1154.03499,1363.7499925
2023-01-02 13:30:00+02:00,228.65499499999999,-33.50099,-1062.5499949999999,-314.44000000000005,-1376.989995,-1181.83599,1376.989995
2023-01-02 13:45:00+02:00,214.4049975,-33.81199,-1075.7749975,-314.45500000000004,-1390.2299975,-1209.63699,1390.2299975
2023-01-02 14:00:00+02:00,200.155,-34.12299,-1089.0,-314.47,-1403.47,-1237.43799,1403.47
2023-01-02 14:15:00+02:00,187.1962475,-38.156242500000005,-1057.3499975,-314.425,-1371.7749975,-1222.7349924999999,1371.7749975
2023-01-02 14:30:00+02:00,174.237495,-42.189495,-1025.699995,-314.38,-1340.079995,-1208.0319949999998,1340.079995
2023-01-02 14:45:00+02:00,161.2787425,-46.2227475,-994.0499925,-314.33500000000004,-1308.3849925,-1193.3289975,1308.3849925
2023-01-02 15:00:00+02:00,148.31999,-50.256,-962.39999,-314.29,-1276.68999,-1178.626,1276.68999
2023-01-02 15:15:00+02:00,151.4649925,-55.7387475,-964.0999925,-314.295,-1278.3949925,-1182.6687475,1278.3949925
2023-01-02 15:30:00+02:00,154.609995,-61.221495,-965.7999950000001,-314.3,-1280.099995,-1186.711495,1280.099995
2023-01-02 15:45:00+02:00,157.7549975,-66.70424249999999,-967.4999975000001,-314.305,-1281.8049975000001,-1190.7542425000001,1281.8049975000001
2023-01-02 16:00:00+02:00,160.9,-72.18699,-969.2,-314.31,-1283.51,-1194.79699,1283.51
2023-01-02 16:15:00+02:00,273.05,-75.77574249999999,-1058.5,-371.515,-1430.0149999999999,-1232.7407425000001,1430.0149999999999
2023-01-02 16:30:00+02:00,385.20000000000005,-79.364495,-1147.8000000000002,-428.72,-1576.5200000000002,-1270.6844950000002,1576.5200000000002
2023-01-02 16:45:00+02:00,497.35,-82.9532475,-1237.1000000000001,-485.925,-1723.025,-1308.6282475,1723.025
2023-01-02 17:00:00+02:00,609.5,-86.542,-1326.4,-543.13,-1869.5300000000002,-1346.5720000000001,1869.5300000000002
2023-01-02 17:15:00+02:00,597.1012475,-82.79324749999999,-1160.575,-611.6724975,-1772.2474975,-1257.9394975,1772.2474975
2023-01-02 17:30:00+02:00,584.702495,-79.044495,-994.75,-680.214995,-1674.964995,-1169.306995,1674.964995
2023-01-02 17:45:00+02:00,572.3037425,-75.29574249999999,-828.925,-748.7574925,-1577.6824925,-1080.6744924999998,1577.6824925
2023-01-02 18:00:00+02:00,559.90499,-71.54699,-663.1,-817.29999,-1480.39999,-992.0419899999999,1480.39999
2023-01-02 18:15:00+02:00,484.0474925,-70.7342425,-635.1632475,-756.7249925,-1391.88824,-978.5749900000001,1391.88824
2023-01-02 18:30:00+02:00,408.189995,-69.921495,-607.226495,-696.149995,-1303.37649,-965.10799,1303.37649
2023-01-02 18:45:00+02:00,332.33249750000004,-69.1087475,-579.2897425,-635.5749975,-1214.86474,-951.6409899999999,1214.86474
2023-01-02 19:00:00+02:00,256.475,-68.296,-551.35299,-575.0,-1126.3529899999999,-938.17399,1126.3529899999999
2023-01-02 19:15:00+02:00,191.72625000000002,-67.74900000000001,-569.0147425,-525.105,-1094.1197425,-970.1424925,1094.1197425
2023-01-02 19:30:00+02:00,126.97750000000002,-67.202,-586.6764949999999,-475.21000000000004,-1061.886495,-1002.110995,1061.886495
2023-01-02 19:45:00+02:00,62.22875000000002,-66.655,-604.3382475,-425.31500000000005,-1029.6532475,-1034.0794975,1029.6532475
2023-01-02 20:00:00+02:00,-2.52,-66.108,-622.0,-375.42,-997.4200000000001,-1066.048,997.4200000000001
2023-01-02 20:15:00+02:00,47.63875,-64.2929975,-608.383,-407.5399975,-1015.9229975000001,-1032.577245,1015.9229975000001
2023-01-02 20:30:00+02:00,97.79750000000001,-62.477995,-594.766,-439.659995,-1034.425995,-999.1064899999999,1034.425995
2023-01-02 20:45:00+02:00,147.95625,-60.6629925,-581.149,-471.7799925,-1052.9289925,-965.6357350000001,1052.9289925
2023-01-02 21:00:00+02:00,198.115,-58.84799,-567.532,-503.89999,-1071.43199,-932.16498,1071.43199
2023-01-02 21:15:00+02:00,222.22125,-57.366240000000005,-556.9989975000001,-567.2249925,-1124.22399,-959.3689800000001,1124.22399
2023-01-02 21:30:00+02:00,246.32750000000001,-55.88449,-546.465995,-630.5499950000001,-1177.01599,-986.5729800000001,1177.01599
2023-01-02 21:45:00+02:00,270.43375000000003,-54.40274,-535.9329925,-693.8749975000001,-1229.80799,-1013.77698,1229.80799
2023-01-02 22:00:00+02:00,294.54,-52.92099,-525.39999,-757.2,-1282.5999900000002,-1040.98098,1282.5999900000002
2023-01-02 22:15:00+02:00,274.0425,-54.4769925,-550.5999925,-752.6249975000001,-1303.2249900000002,-1083.6594825,1303.2249900000002
2023-01-02 22:30:00+02:00,253.54500000000002,-56.032995,-575.7999950000001,-748.0499950000001,-1323.8499900000002,-1126.3379850000001,1323.8499900000002
2023-01-02 22:45:00+02:00,233.0475,-57.588997500000005,-600.9999975000001,-743.4749925,-1344.4749900000002,-1169.0164875,1344.4749900000002
2023-01-02 23:00:00+02:00,212.55,-59.145,-626.2,-738.89999,-1365.0999900000002,-1211.69499,1365.0999900000002
2023-01-02 23:15:00+02:00,235.0675,-60.612750000000005,-632.075,-747.9749925,-1380.0499925,-1205.5952425,1380.0499925
2023-01-02 23:30:00+02:00,257.58500000000004,-62.0805,-637.95,-757.0499950000001,-1394.9999950000001,-1199.4954950000001,1394.9999950000001
2023-01-02 23:45:00+02:00,280.1025,-63.54825,-643.825,-766.1249975000001,-1409.9499975,-1193.3957475000002,1409.9499975
2023-01-03 00:00:00+02:00,302.62,-65.016,-649.7,-775.2,-1424.9,-1187.296,1424.9
2023-01-03 00:15:00+02:00,281.2012475,-63.4307475,-649.42475,-711.775,-1361.19975,-1143.42925,1361.19975
2023-01-03 00:30:00+02:00,259.782495,-61.845495,-649.1495,-648.35,-1297.4995,-1099.5625,1297.4995
2023-01-03 00:45:00+02:00,238.3637425,-60.260242500000004,-648.8742500000001,-584.925,-1233.79925,-1055.69575,1233.79925
2023-01-03 01:00:00+02:00,216.94499,-58.67499,-648.599,-521.5,-1170.0990000000002,-1011.8290000000001,1170.0990000000002
2023-01-03 01:15:00+02:00,200.3624925,-61.09899,-689.0492475000001,-472.8125,-1161.8617475,-1022.5982450000001,1161.8617475
2023-01-03 01:30:00+02:00,183.77999499999999,-63.52299000000001,-729.499495,-424.125,-1153.624495,-1033.36749,1153.624495
2023-01-03 01:45:00+02:00,167.1974975,-65.94699,-769.9497425,-375.4375,-1145.3872425,-1044.136735,1145.3872425
2023-01-03 02:00:00+02:00,150.615,-68.37099,-810.39999,-326.75,-1137.14999,-1054.90598,1137.14999
2023-01-03 02:15:00+02:00,189.065,-67.2024925,-830.49999,-376.7825,-1207.28249,-1085.4199825,1207.28249
2023-01-03 02:30:00+02:00,227.51500000000001,-66.033995,-850.5999899999999,-426.815,-1277.41499,-1115.933985,1277.41499
2023-01-03 02:45:00+02:00,265.96500000000003,-64.8654975,-870.69999,-476.84749999999997,-1347.54749,-1146.4479874999997,1347.54749
2023-01-03 03:00:00+02:00,304.415,-63.697,-890.79999,-526.88,-1417.67999,-1176.9619899999998,1417.67999
2023-01-03 03:15:00+02:00,312.9537475,-60.733000000000004,-900.44999,-560.3849975,-1460.8349875,-1208.6142399999999,1460.8349875
2023-01-03 03:30:00+02:00,321.492495,-57.769000000000005,-910.0999899999999,-593.889995,-1503.989985,-1240.26649,1503.989985
2023-01-03 03:45:00+02:00,330.0312425,-54.805,-919.74999,-627.3949925,-1547.1449825,-1271.91874,1547.1449825
2023-01-03 04:00:00+02:00,338.56999,-51.841,-929.39999,-660.89999,-1590.29998,-1303.5709900000002,1590.29998
2023-01-03 04:15:00+02:00,356.88749,-49.1399975,-922.62499,-697.1749925,-1619.7999825000002,-1312.05249,1619.7999825000002
2023-01-03 04:30:00+02:00,375.20499,-46.438995000000006,-915.8499899999999,-733.449995,-1649.2999849999999,-1320.53399,1649.2999849999999
2023-01-03 04:45:00+02:00,393.52249,-43.737992500000004,-909.07499,-769.7249975,-1678.7999875,-1329.01549,1678.7999875
2023-01-03 05:00:00+02:00,411.83999,-41.03699,-902.29999,-806.0,-1708.29999,-1337.49699,1708.29999
2023-01-03 05:15:00+02:00,372.61624,-42.0144925,-927.5499924999999,-827.75,-1755.2999925,-1424.698245,1755.2999925
2023-01-03 05:30:00+02:00,333.39249,-42.991995,-952.799995,-849.5,-1802.2999949999999,-1511.8995,1802.2999949999999
2023-01-03 05:45:00+02:00,294.16873999999996,-43.9694975,-978.0499975,-871.25,-1849.2999975,-1599.100755,1849.2999975
2023-01-03 06:00:00+02:00,254.94499,-44.947,-1003.3,-893.0,-1896.3,-1686.3020099999999,1896.3
2023-01-03 06:15:00+02:00,256.95874249999997,-44.749,-1033.925,-825.9749975,-1859.8999975,-1647.690255,1859.8999975
2023-01-03 06:30:00+02:00,258.972495,-44.551,-1064.55,-758.949995,-1823.499995,-1609.0784999999998,1823.499995
2023-01-03 06:45:00+02:00,260.9862475,-44.353,-1095.175,-691.9249925,-1787.0999925,-1570.4667450000002,1787.0999925
2023-01-03 07:00:00+02:00,263.0,-44.155,-1125.8,-624.89999,-1750.69999,-1531.8549899999998,1750.69999
2023-01-03 07:15:00+02:00,255.835,-41.0622475,-1131.65,-555.2049925,-1686.8549925000002,-1472.0822400000002,1686.8549925000002
2023-01-03 07:30:00+02:00,248.67000000000002,-37.969495,-1137.5,-485.509995,-1623.009995,-1412.30949,1623.009995
2023-01-03 07:45:00+02:00,241.505,-34.8767425,-1143.35,-415.8149975,-1559.1649975,-1352.53674,1559.1649975
2023-01-03 08:00:00+02:00,234.34,-31.78399,-1149.2,-346.12,-1495.3200000000002,-1292.76399,1495.3200000000002
2023-01-03 08:15:00+02:00,218.7274975,-26.14574,-1089.55,-276.7974975,-1366.3474975,-1173.76574,1366.3474975
2023-01-03 08:30:00+02:00,203.11499500000002,-20.50749,-1029.9,-207.474995,-1237.3749950000001,-1054.76749,1237.3749950000001
2023-01-03 08:45:00+02:00,187.50249250000002,-14.869240000000001,-970.25,-138.15249250000002,-1108.4024925,-935.76924,1108.4024925
2023-01-03 09:00:00+02:00,171.88999,-9.23099,-910.6,-68.82999,-979.42999,-816.77099,979.42999
