"Observation station","Year","Month","Day","Time [Local time]","Wind direction mean [°]","Wind speed mean [m/s]"
"Oulu Vihreäsaari harbour","2025","1","1","15:00","149.2","5.4"
"Oulu Vihreäsaari harbour","2025","1","1","15:10","150.6","5.5"
"Oulu Vihreäsaari harbour","2025","1","1","15:20","152.3","6"
"Oulu Vihreäsaari harbour","2025","1","1","15:30","151.3","6"
"Oulu Vihreäsaari harbour","2025","1","1","15:40","149.6","5.7"
"Oulu Vihreäsaari harbour","2025","1","1","15:50","151.6","5.5"
"Oulu Vihreäsaari harbour","2025","1","1","16:00","153.6","4.7"
"Oulu Vihreäsaari harbour","2025","1","1","16:10","158.5","4.2"
"Oulu Vihreäsaari harbour","2025","1","1","16:20","150.9","4.4"
"Oulu Vihreäsaari harbour","2025","1","1","16:30","150.7","5.3"
"Oulu Vihreäsaari harbour","2025","1","1","16:40","150.3","5.3"
"Oulu Vihreäsaari harbour","2025","1","1","16:50","150","5.3"
"Oulu Vihreäsaari harbour","2025","1","1","17:00","147.2","4.9"
"Oulu Vihreäsaari harbour","2025","1","1","17:10","147.9","4.6"
"Oulu Vihreäsaari harbour","2025","1","1","17:20","147.6","4.2"
"Oulu Vihreäsaari harbour","2025","1","1","17:30","152","3.4"
"Oulu Vihreäsaari harbour","2025","1","1","17:40","147.7","2.6"
"Oulu Vihreäsaari harbour","2025","1","1","17:50","151","2.9"
"Oulu Vihreäsaari harbour","2025","1","1","18:00","142.9","3.5"
"Oulu Vihreäsaari harbour","2025","1","1","18:10","148.5","3.7"
"Oulu Vihreäsaari harbour","2025","1","1","18:20","155.4","3.1"
"Oulu Vihreäsaari harbour","2025","1","1","18:30","162.9","3.1"
"Oulu Vihreäsaari harbour","2025","1","1","18:40","159.6","2.8"
"Oulu Vihreäsaari harbour","2025","1","1","18:50","153.1","2.2"
"Oulu Vihreäsaari harbour","2025","1","1","19:00","158.4","2.1"
"Oulu Vihreäsaari harbour","2025","1","1","19:10","160.3","2.2"
"Oulu Vihreäsaari harbour","2025","1","1","19:20","160.9","2.2"
"Oulu Vihreäsaari harbour","2025","1","1","19:30","161.2","2.5"
"Oulu Vihreäsaari harbour","2025","1","1","19:40","154.3","3.1"
"Oulu Vihreäsaari harbour","2025","1","1","19:50","144.3","3.6"
"Oulu Vihreäsaari harbour","2025","1","1","20:00","153.4","3.6"
"Oulu Vihreäsaari harbour","2025","1","1","20:10","163.7","4.7"
"Oulu Vihreäsaari harbour","2025","1","1","20:20","162.4","4.6"
"Oulu Vihreäsaari harbour","2025","1","1","20:30","162.4","4.1"
"Oulu Vihreäsaari harbour","2025","1","1","20:40","162.8","4.3"
"Oulu Vihreäsaari harbour","2025","1","1","20:50","168.3","3.7"
"Oulu Vihreäsaari harbour","2025","1","1","21:00","163.3","3.4"
"Oulu Vihreäsaari harbour","2025","1","1","21:10","156.1","3.4"
"Oulu Vihreäsaari harbour","2025","1","1","21:20","149.4","3.4"
"Oulu Vihreäsaari harbour","2025","1","1","21:30","153.1","3.6"
"Oulu Vihreäsaari harbour","2025","1","1","21:40","161.7","4.2"
"Oulu Vihreäsaari harbour","2025","1","1","21:50","165.8","4.3"
"Oulu Vihreäsaari harbour","2025","1","1","22:00","161.2","3.9"
"Oulu Vihreäsaari harbour","2025","1","1","22:10","166.6","3.6"
"Oulu Vihreäsaari harbour","2025","1","1","22:20","170.6","2.9"
"Oulu Vihreäsaari harbour","2025","1","1","22:30","166.1","2.7"
"Oulu Vihreäsaari harbour","2025","1","1","22:40","161.3","2.7"
"Oulu Vihreäsaari harbour","2025","1","1","22:50","164.9","3.2"
"Oulu Vihreäsaari harbour","2025","1","1","23:00","162.4","3.6"
"Oulu Vihreäsaari harbour","2025","1","1","23:10","160.1","3.3"
"Oulu Vihreäsaari harbour","2025","1","1","23:20","158.4","3.2"
"Oulu Vihreäsaari harbour","2025","1","1","23:30","152.9","3.6"
"Oulu Vihreäsaari harbour","2025","1","1","23:40","160","4.1"
"Oulu Vihreäsaari harbour","2025","1","1","23:50","164.4","4.9"
"Oulu Vihreäsaari harbour","2025","1","2","00:00","166.8","5"
"Oulu Vihreäsaari harbour","2025","1","2","00:10","166.4","4.6"
"Oulu Vihreäsaari harbour","2025","1","2","00:20","164.6","4"
"Oulu Vihreäsaari harbour","2025","1","2","00:30","166.1","3.4"
"Oulu Vihreäsaari harbour","2025","1","2","00:40","167.9","3.2"
"Oulu Vihreäsaari harbour","2025","1","2","00:50","169.8","3.2"
"Oulu Vihreäsaari harbour","2025","1","2","01:00","176.7","2.7"
"Oulu Vihreäsaari harbour","2025","1","2","01:10","182.1","2.6"
"Oulu Vihreäsaari harbour","2025","1","2","01:20","186.6","2.3"
"Oulu Vihreäsaari harbour","2025","1","2","01:30","183.4","2"
"Oulu Vihreäsaari harbour","2025","1","2","01:40","179.9","1.4"
"Oulu Vihreäsaari harbour","2025","1","2","01:50","172.8","1.2"
"Oulu Vihreäsaari harbour","2025","1","2","02:00","163.8","1.2"
"Oulu Vihreäsaari harbour","2025","1","2","02:10","162.2","1.8"
"Oulu Vihreäsaari harbour","2025","1","2","02:20","146.9","2.3"
"Oulu Vihreäsaari harbour","2025","1","2","02:30","142.6","3"
"Oulu Vihreäsaari harbour","2025","1","2","02:40","149.8","3.7"
"Oulu Vihreäsaari harbour","2025","1","2","02:50","152.8","3.6"
"Oulu Vihreäsaari harbour","2025","1","2","03:00","161.8","3.4"
"Oulu Vihreäsaari harbour","2025","1","2","03:10","167.7","2.9"
"Oulu Vihreäsaari harbour","2025","1","2","03:20","178.2","2.2"
"Oulu Vihreäsaari harbour","2025","1","2","03:30","177.6","2.3"
"Oulu Vihreäsaari harbour","2025","1","2","03:40","172","2.3"
"Oulu Vihreäsaari harbour","2025","1","2","03:50","170.5","1.8"
"Oulu Vihreäsaari harbour","2025","1","2","04:00","176.7","1.6"
"Oulu Vihreäsaari harbour","2025","1","2","04:10","180.6","1.9"
"Oulu Vihreäsaari harbour","2025","1","2","04:20","212.8","2.2"
"Oulu Vihreäsaari harbour","2025","1","2","04:30","226.1","1.8"
"Oulu Vihreäsaari harbour","2025","1","2","04:40","226.6","1.8"
"Oulu Vihreäsaari harbour","2025","1","2","04:50","238.4","1.9"
"Oulu Vihreäsaari harbour","2025","1","2","05:00","269.2","2.4"
"Oulu Vihreäsaari harbour","2025","1","2","05:10","304.1","3.5"
"Oulu Vihreäsaari harbour","2025","1","2","05:20","311.2","3.7"
"Oulu Vihreäsaari harbour","2025","1","2","05:30","312.1","3.7"
"Oulu Vihreäsaari harbour","2025","1","2","05:40","313.6","3.4"
"Oulu Vihreäsaari harbour","2025","1","2","05:50","318.4","2.7"
"Oulu Vihreäsaari harbour","2025","1","2","06:00","312.2","1.9"
"Oulu Vihreäsaari harbour","2025","1","2","06:10","306.3","1.3"
"Oulu Vihreäsaari harbour","2025","1","2","06:20","295.7","1.1"
"Oulu Vihreäsaari harbour","2025","1","2","06:30","290.7","2.2"
"Oulu Vihreäsaari harbour","2025","1","2","06:40","296.2","4.4"
"Oulu Vihreäsaari harbour","2025","1","2","06:50","299.7","4"
"Oulu Vihreäsaari harbour","2025","1","2","07:00","298.8","3.8"
"Oulu Vihreäsaari harbour","2025","1","2","07:10","294.9","3.3"
"Oulu Vihreäsaari harbour","2025","1","2","07:20","296.3","3.3"
"Oulu Vihreäsaari harbour","2025","1","2","07:30","302.2","3.5"
"Oulu Vihreäsaari harbour","2025","1","2","07:40","292.9","3.8"
"Oulu Vihreäsaari harbour","2025","1","2","07:50","295.3","4"
"Oulu Vihreäsaari harbour","2025","1","2","08:00","296.8","3.7"
"Oulu Vihreäsaari harbour","2025","1","2","08:10","293.4","3.3"
"Oulu Vihreäsaari harbour","2025","1","2","08:20","283.8","2.7"
"Oulu Vihreäsaari harbour","2025","1","2","08:30","307","3.3"
"Oulu Vihreäsaari harbour","2025","1","2","08:40","302.2","3.6"
"Oulu Vihreäsaari harbour","2025","1","2","08:50","302.7","4.2"
"Oulu Vihreäsaari harbour","2025","1","2","09:00","311.4","4.3"
"Oulu Vihreäsaari harbour","2025","1","2","09:10","326.3","4.1"
"Oulu Vihreäsaari harbour","2025","1","2","09:20","323.9","3.3"
"Oulu Vihreäsaari harbour","2025","1","2","09:30","310.7","3.1"
"Oulu Vihreäsaari harbour","2025","1","2","09:40","310.5","3.1"
"Oulu Vihreäsaari harbour","2025","1","2","09:50","299.1","3.5"
"Oulu Vihreäsaari harbour","2025","1","2","10:00","309.2","2.3"
"Oulu Vihreäsaari harbour","2025","1","2","10:10","309.9","3.5"
"Oulu Vihreäsaari harbour","2025","1","2","10:20","305.8","3.4"
"Oulu Vihreäsaari harbour","2025","1","2","10:30","300","2.9"
"Oulu Vihreäsaari harbour","2025","1","2","10:40","310.8","2.1"
"Oulu Vihreäsaari harbour","2025","1","2","10:50","308.1","2.9"
"Oulu Vihreäsaari harbour","2025","1","2","11:00","305.1","2.7"
"Oulu Vihreäsaari harbour","2025","1","2","11:10","308.4","2.6"
"Oulu Vihreäsaari harbour","2025","1","2","11:20","312","2.4"
"Oulu Vihreäsaari harbour","2025","1","2","11:30","314.2","2.1"
"Oulu Vihreäsaari harbour","2025","1","2","11:40","323.6","2"
"Oulu Vihreäsaari harbour","2025","1","2","11:50","337","2.1"
"Oulu Vihreäsaari harbour","2025","1","2","12:00","332.3","1.9"
"Oulu Vihreäsaari harbour","2025","1","2","12:10","320.9","2.4"
"Oulu Vihreäsaari harbour","2025","1","2","12:20","318.3","2.2"
"Oulu Vihreäsaari harbour","2025","1","2","12:30","313.6","2.3"
"Oulu Vihreäsaari harbour","2025","1","2","12:40","304.5","2.5"
"Oulu Vihreäsaari harbour","2025","1","2","12:50","301.6","2.8"
"Oulu Vihreäsaari harbour","2025","1","2","13:00","291.8","2.9"
"Oulu Vihreäsaari harbour","2025","1","2","13:10","304.5","2.2"
"Oulu Vihreäsaari harbour","2025","1","2","13:20","311.8","2.4"
"Oulu Vihreäsaari harbour","2025","1","2","13:30","317.1","2.7"
"Oulu Vihreäsaari harbour","2025","1","2","13:40","315.2","2.1"
"Oulu Vihreäsaari harbour","2025","1","2","13:50","306.9","2.1"
"Oulu Vihreäsaari harbour","2025","1","2","14:00","317.1","2.3"
"Oulu Vihreäsaari harbour","2025","1","2","14:10","331.8","2.2"
"Oulu Vihreäsaari harbour","2025","1","2","14:20","331.2","1.8"
"Oulu Vihreäsaari harbour","2025","1","2","14:30","323.2","1.5"
"Oulu Vihreäsaari harbour","2025","1","2","14:40","310.2","1.6"
"Oulu Vihreäsaari harbour","2025","1","2","14:50","322.7","1.8"
"Oulu Vihreäsaari harbour","2025","1","2","15:00","297.3","1.7"
"Oulu Vihreäsaari harbour","2025","1","2","15:10","274.1","1.7"
"Oulu Vihreäsaari harbour","2025","1","2","15:20","286.4","1.6"
"Oulu Vihreäsaari harbour","2025","1","2","15:30","286.3","1.5"
"Oulu Vihreäsaari harbour","2025","1","2","15:40","291.5","1.5"
"Oulu Vihreäsaari harbour","2025","1","2","15:50","298","2.5"
"Oulu Vihreäsaari harbour","2025","1","2","16:00","306.1","2.1"
"Oulu Vihreäsaari harbour","2025","1","2","16:10","316.2","2.3"
"Oulu Vihreäsaari harbour","2025","1","2","16:20","337.4","1.9"
"Oulu Vihreäsaari harbour","2025","1","2","16:30","338.1","2.5"
"Oulu Vihreäsaari harbour","2025","1","2","16:40","308.2","1.9"
"Oulu Vihreäsaari harbour","2025","1","2","16:50","313.7","1.7"
"Oulu Vihreäsaari harbour","2025","1","2","17:00","334.9","1"
"Oulu Vihreäsaari harbour","2025","1","2","17:10","100.8","1"
"Oulu Vihreäsaari harbour","2025","1","2","17:20","341.3","1.5"
"Oulu Vihreäsaari harbour","2025","1","2","17:30","334.8","2.4"
"Oulu Vihreäsaari harbour","2025","1","2","17:40","338.6","3"
"Oulu Vihreäsaari harbour","2025","1","2","17:50","333","2.1"
"Oulu Vihreäsaari harbour","2025","1","2","18:00","329.8","1.9"
"Oulu Vihreäsaari harbour","2025","1","2","18:10","327.9","1.8"
"Oulu Vihreäsaari harbour","2025","1","2","18:20","316.9","1.5"
"Oulu Vihreäsaari harbour","2025","1","2","18:30","283.5","0.8"
"Oulu Vihreäsaari harbour","2025","1","2","18:40","297.3","1"
"Oulu Vihreäsaari harbour","2025","1","2","18:50","327.9","1"
"Oulu Vihreäsaari harbour","2025","1","2","19:00","293.2","1.6"
"Oulu Vihreäsaari harbour","2025","1","2","19:10","279.5","1.8"
"Oulu Vihreäsaari harbour","2025","1","2","19:20","301.7","2.1"
"Oulu Vihreäsaari harbour","2025","1","2","19:30","333.9","2"
"Oulu Vihreäsaari harbour","2025","1","2","19:40","330.6","1.1"
"Oulu Vihreäsaari harbour","2025","1","2","19:50","177.7","1.6"
"Oulu Vihreäsaari harbour","2025","1","2","20:00","337.3","1.8"
"Oulu Vihreäsaari harbour","2025","1","2","20:10","326.4","1.2"
"Oulu Vihreäsaari harbour","2025","1","2","20:20","36.7","1"
"Oulu Vihreäsaari harbour","2025","1","2","20:30","337.5","0.8"
"Oulu Vihreäsaari harbour","2025","1","2","20:40","151.4","1.1"
"Oulu Vihreäsaari harbour","2025","1","2","20:50","71.9","0.8"
"Oulu Vihreäsaari harbour","2025","1","2","21:00","59.3","0.9"
"Oulu Vihreäsaari harbour","2025","1","2","21:10","19","1"
"Oulu Vihreäsaari harbour","2025","1","2","21:20","30.6","0.7"
"Oulu Vihreäsaari harbour","2025","1","2","21:30","284.2","0.5"
"Oulu Vihreäsaari harbour","2025","1","2","21:40","317.8","1.6"
"Oulu Vihreäsaari harbour","2025","1","2","21:50","112.1","1.5"
"Oulu Vihreäsaari harbour","2025","1","2","22:00","39.1","1.3"
"Oulu Vihreäsaari harbour","2025","1","2","22:10","283.1","0.6"
"Oulu Vihreäsaari harbour","2025","1","2","22:20","299.1","0.7"
"Oulu Vihreäsaari harbour","2025","1","2","22:30","260.7","1.7"
"Oulu Vihreäsaari harbour","2025","1","2","22:40","234.5","1.2"
"Oulu Vihreäsaari harbour","2025","1","2","22:50","283.8","0.6"
"Oulu Vihreäsaari harbour","2025","1","2","23:00","353.2","0.5"
"Oulu Vihreäsaari harbour","2025","1","2","23:10","55.2","0.3"
"Oulu Vihreäsaari harbour","2025","1","2","23:20","41.9","1.1"
"Oulu Vihreäsaari harbour","2025","1","2","23:30","43.8","1.7"
"Oulu Vihreäsaari harbour","2025","1","2","23:40","53.8","2"
"Oulu Vihreäsaari harbour","2025","1","2","23:50","57.9","2.1"
"Oulu Vihreäsaari harbour","2025","1","3","00:00","67.6","1.7"
"Oulu Vihreäsaari harbour","2025","1","3","00:10","71.6","1.4"
"Oulu Vihreäsaari harbour","2025","1","3","00:20","62.4","1.6"
"Oulu Vihreäsaari harbour","2025","1","3","00:30","71.5","1.8"
"Oulu Vihreäsaari harbour","2025","1","3","00:40","93.1","1.7"
"Oulu Vihreäsaari harbour","2025","1","3","00:50","125.2","2"
"Oulu Vihreäsaari harbour","2025","1","3","01:00","115.6","1.9"
"Oulu Vihreäsaari harbour","2025","1","3","01:10","110.9","2"
"Oulu Vihreäsaari harbour","2025","1","3","01:20","102","2.3"
"Oulu Vihreäsaari harbour","2025","1","3","01:30","99.1","2.6"
"Oulu Vihreäsaari harbour","2025","1","3","01:40","116.9","2.3"
"Oulu Vihreäsaari harbour","2025","1","3","01:50","112.7","2"
"Oulu Vihreäsaari harbour","2025","1","3","02:00","107.2","2.6"
"Oulu Vihreäsaari harbour","2025","1","3","02:10","101.1","2.6"
"Oulu Vihreäsaari harbour","2025","1","3","02:20","99.2","2.2"
"Oulu Vihreäsaari harbour","2025","1","3","02:30","90.7","2.1"
"Oulu Vihreäsaari harbour","2025","1","3","02:40","79.2","2.3"
"Oulu Vihreäsaari harbour","2025","1","3","02:50","71.2","1.9"
"Oulu Vihreäsaari harbour","2025","1","3","03:00","70.9","2.2"
"Oulu Vihreäsaari harbour","2025","1","3","03:10","66.4","2.9"
"Oulu Vihreäsaari harbour","2025","1","3","03:20","65.4","3.2"
"Oulu Vihreäsaari harbour","2025","1","3","03:30","88.1","1.9"
"Oulu Vihreäsaari harbour","2025","1","3","03:40","99.2","1.5"
"Oulu Vihreäsaari harbour","2025","1","3","03:50","86","1.7"
"Oulu Vihreäsaari harbour","2025","1","3","04:00","77.4","1.8"
"Oulu Vihreäsaari harbour","2025","1","3","04:10","64.4","2.3"
"Oulu Vihreäsaari harbour","2025","1","3","04:20","61.3","2.9"
"Oulu Vihreäsaari harbour","2025","1","3","04:30","61.6","3.4"
"Oulu Vihreäsaari harbour","2025","1","3","04:40","62.2","3.3"
"Oulu Vihreäsaari harbour","2025","1","3","04:50","74.4","3"
"Oulu Vihreäsaari harbour","2025","1","3","05:00","78.1","2.6"
"Oulu Vihreäsaari harbour","2025","1","3","05:10","77.3","2.2"
"Oulu Vihreäsaari harbour","2025","1","3","05:20","68.9","2"
"Oulu Vihreäsaari harbour","2025","1","3","05:30","77","2.2"
"Oulu Vihreäsaari harbour","2025","1","3","05:40","73.7","2.2"
"Oulu Vihreäsaari harbour","2025","1","3","05:50","64.9","2.6"
"Oulu Vihreäsaari harbour","2025","1","3","06:00","78.3","1.8"
"Oulu Vihreäsaari harbour","2025","1","3","06:10","103.1","1.5"
"Oulu Vihreäsaari harbour","2025","1","3","06:20","115.8","1.6"
"Oulu Vihreäsaari harbour","2025","1","3","06:30","77.5","2"
"Oulu Vihreäsaari harbour","2025","1","3","06:40","66.7","2.6"
"Oulu Vihreäsaari harbour","2025","1","3","06:50","63.3","2.6"
"Oulu Vihreäsaari harbour","2025","1","3","07:00","61.6","2.2"
"Oulu Vihreäsaari harbour","2025","1","3","07:10","58.3","2.7"
"Oulu Vihreäsaari harbour","2025","1","3","07:20","64.8","2.6"
"Oulu Vihreäsaari harbour","2025","1","3","07:30","67","2.8"
"Oulu Vihreäsaari harbour","2025","1","3","07:40","74.7","3"
"Oulu Vihreäsaari harbour","2025","1","3","07:50","76.3","2.5"
"Oulu Vihreäsaari harbour","2025","1","3","08:00","67.4","3.1"
"Oulu Vihreäsaari harbour","2025","1","3","08:10","70.3","3"
"Oulu Vihreäsaari harbour","2025","1","3","08:20","84","1.9"
"Oulu Vihreäsaari harbour","2025","1","3","08:30","110.7","1.6"
"Oulu Vihreäsaari harbour","2025","1","3","08:40","87","1.3"
"Oulu Vihreäsaari harbour","2025","1","3","08:50","56.2","2.1"
"Oulu Vihreäsaari harbour","2025","1","3","09:00","60.6","2.1"
"Oulu Vihreäsaari harbour","2025","1","3","09:10","82.3","1.4"
"Oulu Vihreäsaari harbour","2025","1","3","09:20","82.2","1.3"
"Oulu Vihreäsaari harbour","2025","1","3","09:30","63.6","1.9"
"Oulu Vihreäsaari harbour","2025","1","3","09:40","52.4","2.3"
"Oulu Vihreäsaari harbour","2025","1","3","09:50","49.8","2.4"
"Oulu Vihreäsaari harbour","2025","1","3","10:00","59.5","3"
"Oulu Vihreäsaari harbour","2025","1","3","10:10","71","2.9"
"Oulu Vihreäsaari harbour","2025","1","3","10:20","80.4","2.2"
"Oulu Vihreäsaari harbour","2025","1","3","10:30","63.1","2.2"
"Oulu Vihreäsaari harbour","2025","1","3","10:40","37","2.4"
"Oulu Vihreäsaari harbour","2025","1","3","10:50","19.8","2.6"
"Oulu Vihreäsaari harbour","2025","1","3","11:00","30.6","2.4"
"Oulu Vihreäsaari harbour","2025","1","3","11:10","27.8","2.6"
"Oulu Vihreäsaari harbour","2025","1","3","11:20","36.2","2.3"
"Oulu Vihreäsaari harbour","2025","1","3","11:30","54.9","1.7"
"Oulu Vihreäsaari harbour","2025","1","3","11:40","29.7","1.7"
"Oulu Vihreäsaari harbour","2025","1","3","11:50","27","2"
"Oulu Vihreäsaari harbour","2025","1","3","12:00","21.7","1.9"
"Oulu Vihreäsaari harbour","2025","1","3","12:10","21.9","2.4"
"Oulu Vihreäsaari harbour","2025","1","3","12:20","24.9","2.4"
"Oulu Vihreäsaari harbour","2025","1","3","12:30","31.5","2.4"
"Oulu Vihreäsaari harbour","2025","1","3","12:40","31.9","1.6"
"Oulu Vihreäsaari harbour","2025","1","3","12:50","8.4","1.6"
"Oulu Vihreäsaari harbour","2025","1","3","13:00","2.7","1.6"
"Oulu Vihreäsaari harbour","2025","1","3","13:10","4.2","1.9"
"Oulu Vihreäsaari harbour","2025","1","3","13:20","10.1","1.5"
"Oulu Vihreäsaari harbour","2025","1","3","13:30","13.2","1.6"
"Oulu Vihreäsaari harbour","2025","1","3","13:40","12.2","1.5"
"Oulu Vihreäsaari harbour","2025","1","3","13:50","17.5","1.3"
"Oulu Vihreäsaari harbour","2025","1","3","14:00","122.3","2.1"
"Oulu Vihreäsaari harbour","2025","1","3","14:10","17.7","2.1"
"Oulu Vihreäsaari harbour","2025","1","3","14:20","24","1.9"
"Oulu Vihreäsaari harbour","2025","1","3","14:30","12.8","2"
"Oulu Vihreäsaari harbour","2025","1","3","14:40","9.2","2.4"
"Oulu Vihreäsaari harbour","2025","1","3","14:50","14.2","2.8"
"Oulu Vihreäsaari harbour","2025","1","3","15:00","9.1","2.7"
