"Observation station","Year","Month","Day","Time [Local time]","Wind direction mean [°]","Wind speed mean [m/s]"
"Oulu Vihreäsaari harbour","2023","5","22","04:30","141.2","3"
"Oulu Vihreäsaari harbour","2023","5","22","04:40","139.2","3.3"
"Oulu Vihreäsaari harbour","2023","5","22","04:50","139.8","3.7"
"Oulu Vihreäsaari harbour","2023","5","22","05:00","140.7","3.9"
"Oulu Vihreäsaari harbour","2023","5","22","05:10","140.9","3.9"
"Oulu Vihreäsaari harbour","2023","5","22","05:20","142.6","4.2"
"Oulu Vihreäsaari harbour","2023","5","22","05:30","140.5","3.8"
"Oulu Vihreäsaari harbour","2023","5","22","05:40","141.4","4"
"Oulu Vihreäsaari harbour","2023","5","22","05:50","141.7","3.3"
"Oulu Vihreäsaari harbour","2023","5","22","06:00","133.9","2.5"
"Oulu Vihreäsaari harbour","2023","5","22","06:10","139.4","2.5"
"Oulu Vihreäsaari harbour","2023","5","22","06:20","146.1","2.7"
"Oulu Vihreäsaari harbour","2023","5","22","06:30","156.2","2.9"
"Oulu Vihreäsaari harbour","2023","5","22","06:40","158.9","3.3"
"Oulu Vihreäsaari harbour","2023","5","22","06:50","160.7","4"
"Oulu Vihreäsaari harbour","2023","5","22","07:00","153.9","2.9"
"Oulu Vihreäsaari harbour","2023","5","22","07:10","145.9","2.5"
"Oulu Vihreäsaari harbour","2023","5","22","07:20","150.3","2.7"
"Oulu Vihreäsaari harbour","2023","5","22","07:30","150.7","2.5"
"Oulu Vihreäsaari harbour","2023","5","22","07:40","150.4","2.7"
"Oulu Vihreäsaari harbour","2023","5","22","07:50","153.5","2.7"
"Oulu Vihreäsaari harbour","2023","5","22","08:00","153.8","2.8"
"Oulu Vihreäsaari harbour","2023","5","22","08:10","146","2.5"
"Oulu Vihreäsaari harbour","2023","5","22","08:20","145.8","2.3"
"Oulu Vihreäsaari harbour","2023","5","22","08:30","140.9","2.4"
"Oulu Vihreäsaari harbour","2023","5","22","08:40","133","2.2"
"Oulu Vihreäsaari harbour","2023","5","22","08:50","139.5","1.9"
"Oulu Vihreäsaari harbour","2023","5","22","09:00","135.7","1.8"
"Oulu Vihreäsaari harbour","2023","5","22","09:10","140","1.5"
"Oulu Vihreäsaari harbour","2023","5","22","09:20","143.4","1.4"
"Oulu Vihreäsaari harbour","2023","5","22","09:30","146","1.1"
"Oulu Vihreäsaari harbour","2023","5","22","09:40","146.2","1"
"Oulu Vihreäsaari harbour","2023","5","22","09:50","165.4","1"
"Oulu Vihreäsaari harbour","2023","5","22","10:00","267.4","0.7"
"Oulu Vihreäsaari harbour","2023","5","22","10:10","195.7","0.9"
"Oulu Vihreäsaari harbour","2023","5","22","10:20","188.9","0.8"
"Oulu Vihreäsaari harbour","2023","5","22","10:30","217.3","0.6"
"Oulu Vihreäsaari harbour","2023","5","22","10:40","295.3","0.5"
"Oulu Vihreäsaari harbour","2023","5","22","10:50","257.3","0.4"
"Oulu Vihreäsaari harbour","2023","5","22","11:00","311.1","0.6"
"Oulu Vihreäsaari harbour","2023","5","22","11:10","329.9","1.1"
"Oulu Vihreäsaari harbour","2023","5","22","11:20","343.4","1.1"
"Oulu Vihreäsaari harbour","2023","5","22","11:30","343.7","1.1"
"Oulu Vihreäsaari harbour","2023","5","22","11:40","353.6","1.3"
"Oulu Vihreäsaari harbour","2023","5","22","11:50","350.7","1.4"
"Oulu Vihreäsaari harbour","2023","5","22","12:00","61.3","2"
"Oulu Vihreäsaari harbour","2023","5","22","12:10","180.5","1.9"
"Oulu Vihreäsaari harbour","2023","5","22","12:20","350.7","2"
"Oulu Vihreäsaari harbour","2023","5","22","12:30","338.6","2.6"
"Oulu Vihreäsaari harbour","2023","5","22","12:40","336.6","2.7"
"Oulu Vihreäsaari harbour","2023","5","22","12:50","334.8","2.6"
"Oulu Vihreäsaari harbour","2023","5","22","13:00","338.6","2.6"
"Oulu Vihreäsaari harbour","2023","5","22","13:10","343.6","2.2"
"Oulu Vihreäsaari harbour","2023","5","22","13:20","344.3","1.8"
"Oulu Vihreäsaari harbour","2023","5","22","13:30","328.3","2.6"
"Oulu Vihreäsaari harbour","2023","5","22","13:40","322","3.5"
"Oulu Vihreäsaari harbour","2023","5","22","13:50","323.1","5.3"
"Oulu Vihreäsaari harbour","2023","5","22","14:00","326.8","6.1"
"Oulu Vihreäsaari harbour","2023","5","22","14:10","328.2","5.6"
"Oulu Vihreäsaari harbour","2023","5","22","14:20","331.4","5.6"
"Oulu Vihreäsaari harbour","2023","5","22","14:30","328.9","5.4"
"Oulu Vihreäsaari harbour","2023","5","22","14:40","324.1","5.8"
"Oulu Vihreäsaari harbour","2023","5","22","14:50","325.6","6.1"
"Oulu Vihreäsaari harbour","2023","5","22","15:00","325.9","5.7"
"Oulu Vihreäsaari harbour","2023","5","22","15:10","330.4","5.7"
"Oulu Vihreäsaari harbour","2023","5","22","15:20","332.5","6.2"
"Oulu Vihreäsaari harbour","2023","5","22","15:30","331.9","6"
"Oulu Vihreäsaari harbour","2023","5","22","15:40","333.3","6.1"
"Oulu Vihreäsaari harbour","2023","5","22","15:50","334.4","6.6"
"Oulu Vihreäsaari harbour","2023","5","22","16:00","330.2","6.5"
"Oulu Vihreäsaari harbour","2023","5","22","16:10","328.6","6.1"
"Oulu Vihreäsaari harbour","2023","5","22","16:20","326.6","5.7"
"Oulu Vihreäsaari harbour","2023","5","22","16:30","322.5","5.5"
"Oulu Vihreäsaari harbour","2023","5","22","16:40","314.8","5.5"
"Oulu Vihreäsaari harbour","2023","5","22","16:50","315.9","5.5"
"Oulu Vihreäsaari harbour","2023","5","22","17:00","319.6","6.2"
"Oulu Vihreäsaari harbour","2023","5","22","17:10","321.7","6.3"
"Oulu Vihreäsaari harbour","2023","5","22","17:20","316.9","5.7"
"Oulu Vihreäsaari harbour","2023","5","22","17:30","310.2","4.1"
"Oulu Vihreäsaari harbour","2023","5","22","17:40","317.3","5.3"
"Oulu Vihreäsaari harbour","2023","5","22","17:50","323.7","6.7"
"Oulu Vihreäsaari harbour","2023","5","22","18:00","327.7","7.2"
"Oulu Vihreäsaari harbour","2023","5","22","18:10","335.3","7.4"
"Oulu Vihreäsaari harbour","2023","5","22","18:20","345.6","6.8"
"Oulu Vihreäsaari harbour","2023","5","22","18:30","341.9","6.5"
"Oulu Vihreäsaari harbour","2023","5","22","18:40","339.8","5.9"
"Oulu Vihreäsaari harbour","2023","5","22","18:50","338.2","5.7"
"Oulu Vihreäsaari harbour","2023","5","22","19:00","328","5.8"
"Oulu Vihreäsaari harbour","2023","5","22","19:10","324.5","5.6"
"Oulu Vihreäsaari harbour","2023","5","22","19:20","326.6","5.8"
"Oulu Vihreäsaari harbour","2023","5","22","19:30","328","5.6"
"Oulu Vihreäsaari harbour","2023","5","22","19:40","335.6","5.4"
"Oulu Vihreäsaari harbour","2023","5","22","19:50","344.7","5.5"
"Oulu Vihreäsaari harbour","2023","5","22","20:00","349.3","5.6"
"Oulu Vihreäsaari harbour","2023","5","22","20:10","353","5.4"
"Oulu Vihreäsaari harbour","2023","5","22","20:20","357.4","5.3"
"Oulu Vihreäsaari harbour","2023","5","22","20:30","101.4","5.5"
"Oulu Vihreäsaari harbour","2023","5","22","20:40","2.9","6"
"Oulu Vihreäsaari harbour","2023","5","22","20:50","5","5.6"
"Oulu Vihreäsaari harbour","2023","5","22","21:00","63.5","4.8"
"Oulu Vihreäsaari harbour","2023","5","22","21:10","259.6","4.2"
"Oulu Vihreäsaari harbour","2023","5","22","21:20","11.8","4"
"Oulu Vihreäsaari harbour","2023","5","22","21:30","13.3","4.2"
"Oulu Vihreäsaari harbour","2023","5","22","21:40","11.2","3.8"
"Oulu Vihreäsaari harbour","2023","5","22","21:50","6.8","3.2"
"Oulu Vihreäsaari harbour","2023","5","22","22:00","5.3","3"
"Oulu Vihreäsaari harbour","2023","5","22","22:10","9.2","3"
"Oulu Vihreäsaari harbour","2023","5","22","22:20","15.6","3.1"
"Oulu Vihreäsaari harbour","2023","5","22","22:30","23.1","3.1"
"Oulu Vihreäsaari harbour","2023","5","22","22:40","26.5","2.6"
"Oulu Vihreäsaari harbour","2023","5","22","22:50","30.9","2.1"
"Oulu Vihreäsaari harbour","2023","5","22","23:00","25.9","1.3"
"Oulu Vihreäsaari harbour","2023","5","22","23:10","7.4","1.2"
"Oulu Vihreäsaari harbour","2023","5","22","23:20","19.1","1.5"
"Oulu Vihreäsaari harbour","2023","5","22","23:30","47.2","1.9"
"Oulu Vihreäsaari harbour","2023","5","22","23:40","56.4","2.5"
"Oulu Vihreäsaari harbour","2023","5","22","23:50","60.1","3.8"
"Oulu Vihreäsaari harbour","2023","5","23","00:00","59.2","4.5"
"Oulu Vihreäsaari harbour","2023","5","23","00:10","59","4.7"
"Oulu Vihreäsaari harbour","2023","5","23","00:20","60.5","4.6"
"Oulu Vihreäsaari harbour","2023","5","23","00:30","63.7","4.9"
"Oulu Vihreäsaari harbour","2023","5","23","00:40","65.2","5"
"Oulu Vihreäsaari harbour","2023","5","23","00:50","68.6","5.1"
"Oulu Vihreäsaari harbour","2023","5","23","01:00","71.7","5.3"
"Oulu Vihreäsaari harbour","2023","5","23","01:10","77.3","4.5"
"Oulu Vihreäsaari harbour","2023","5","23","01:20","79","4.4"
"Oulu Vihreäsaari harbour","2023","5","23","01:30","77.9","4.9"
"Oulu Vihreäsaari harbour","2023","5","23","01:40","81.8","4.5"
"Oulu Vihreäsaari harbour","2023","5","23","01:50","87.7","3.4"
"Oulu Vihreäsaari harbour","2023","5","23","02:00","88.6","2.4"
"Oulu Vihreäsaari harbour","2023","5","23","02:10","92.8","2.3"
"Oulu Vihreäsaari harbour","2023","5","23","02:20","87.1","1.8"
"Oulu Vihreäsaari harbour","2023","5","23","02:30","101","1.5"
"Oulu Vihreäsaari harbour","2023","5","23","02:40","99.4","2.1"
"Oulu Vihreäsaari harbour","2023","5","23","02:50","90.9","1.8"
"Oulu Vihreäsaari harbour","2023","5","23","03:00","101.9","1.7"
"Oulu Vihreäsaari harbour","2023","5","23","03:10","104.6","1.7"
"Oulu Vihreäsaari harbour","2023","5","23","03:20","99.1","1.8"
"Oulu Vihreäsaari harbour","2023","5","23","03:30","95.8","2.3"
"Oulu Vihreäsaari harbour","2023","5","23","03:40","117.6","2.4"
"Oulu Vihreäsaari harbour","2023","5","23","03:50","124","2.8"
"Oulu Vihreäsaari harbour","2023","5","23","04:00","122.8","3.4"
"Oulu Vihreäsaari harbour","2023","5","23","04:10","131.9","4.7"
"Oulu Vihreäsaari harbour","2023","5","23","04:20","144.7","6.2"
"Oulu Vihreäsaari harbour","2023","5","23","04:30","156.2","6.9"
"Oulu Vihreäsaari harbour","2023","5","23","04:40","161.2","7.4"
"Oulu Vihreäsaari harbour","2023","5","23","04:50","157.8","6.5"
"Oulu Vihreäsaari harbour","2023","5","23","05:00","158.2","6.5"
"Oulu Vihreäsaari harbour","2023","5","23","05:10","163.1","6.3"
"Oulu Vihreäsaari harbour","2023","5","23","05:20","163.8","6.1"
"Oulu Vihreäsaari harbour","2023","5","23","05:30","163.4","5.5"
"Oulu Vihreäsaari harbour","2023","5","23","05:40","156.2","5.5"
"Oulu Vihreäsaari harbour","2023","5","23","05:50","149.8","5.1"
"Oulu Vihreäsaari harbour","2023","5","23","06:00","154.3","5.8"
"Oulu Vihreäsaari harbour","2023","5","23","06:10","154.4","6.2"
"Oulu Vihreäsaari harbour","2023","5","23","06:20","154.6","5.1"
"Oulu Vihreäsaari harbour","2023","5","23","06:30","151.1","4"
"Oulu Vihreäsaari harbour","2023","5","23","06:40","146.9","3.7"
"Oulu Vihreäsaari harbour","2023","5","23","06:50","143.7","3.2"
"Oulu Vihreäsaari harbour","2023","5","23","07:00","145.3","3"
"Oulu Vihreäsaari harbour","2023","5","23","07:10","143.8","3.6"
"Oulu Vihreäsaari harbour","2023","5","23","07:20","131.3","3.4"
"Oulu Vihreäsaari harbour","2023","5","23","07:30","127.3","3.3"
"Oulu Vihreäsaari harbour","2023","5","23","07:40","119.7","3"
"Oulu Vihreäsaari harbour","2023","5","23","07:50","109.3","2.8"
"Oulu Vihreäsaari harbour","2023","5","23","08:00","110.8","2.9"
"Oulu Vihreäsaari harbour","2023","5","23","08:10","120","3.6"
"Oulu Vihreäsaari harbour","2023","5","23","08:20","124.9","3.5"
"Oulu Vihreäsaari harbour","2023","5","23","08:30","124.9","3"
"Oulu Vihreäsaari harbour","2023","5","23","08:40","125.4","3"
"Oulu Vihreäsaari harbour","2023","5","23","08:50","129.8","3.2"
"Oulu Vihreäsaari harbour","2023","5","23","09:00","128.3","3.3"
"Oulu Vihreäsaari harbour","2023","5","23","09:10","118.1","3"
"Oulu Vihreäsaari harbour","2023","5","23","09:20","117","4"
"Oulu Vihreäsaari harbour","2023","5","23","09:30","136.1","4.1"
"Oulu Vihreäsaari harbour","2023","5","23","09:40","143.7","4.4"
"Oulu Vihreäsaari harbour","2023","5","23","09:50","137.8","4"
"Oulu Vihreäsaari harbour","2023","5","23","10:00","142.4","3.8"
"Oulu Vihreäsaari harbour","2023","5","23","10:10","156.2","4.1"
"Oulu Vihreäsaari harbour","2023","5","23","10:20","162.2","4.5"
"Oulu Vihreäsaari harbour","2023","5","23","10:30","160.1","4.7"
"Oulu Vihreäsaari harbour","2023","5","23","10:40","164.2","5.3"
"Oulu Vihreäsaari harbour","2023","5","23","10:50","165.1","5.4"
"Oulu Vihreäsaari harbour","2023","5","23","11:00","157.3","4.6"
"Oulu Vihreäsaari harbour","2023","5","23","11:10","155.5","4.8"
"Oulu Vihreäsaari harbour","2023","5","23","11:20","165","5"
"Oulu Vihreäsaari harbour","2023","5","23","11:30","164.6","4.3"
"Oulu Vihreäsaari harbour","2023","5","23","11:40","164.3","5.2"
"Oulu Vihreäsaari harbour","2023","5","23","11:50","167.4","4.6"
"Oulu Vihreäsaari harbour","2023","5","23","12:00","167.9","4.3"
"Oulu Vihreäsaari harbour","2023","5","23","12:10","175","5.1"
"Oulu Vihreäsaari harbour","2023","5","23","12:20","173.9","5.8"
"Oulu Vihreäsaari harbour","2023","5","23","12:30","166.9","6"
"Oulu Vihreäsaari harbour","2023","5","23","12:40","224.7","5.8"
"Oulu Vihreäsaari harbour","2023","5","23","12:50","256.8","6.4"
"Oulu Vihreäsaari harbour","2023","5","23","13:00","251.6","5.3"
"Oulu Vihreäsaari harbour","2023","5","23","13:10","257.4","5.7"
"Oulu Vihreäsaari harbour","2023","5","23","13:20","269.1","5.6"
"Oulu Vihreäsaari harbour","2023","5","23","13:30","157.4","3.9"
"Oulu Vihreäsaari harbour","2023","5","23","13:40","213.4","1.9"
"Oulu Vihreäsaari harbour","2023","5","23","13:50","263.7","3.2"
"Oulu Vihreäsaari harbour","2023","5","23","14:00","223.8","4.1"
"Oulu Vihreäsaari harbour","2023","5","23","14:10","238.6","4.1"
"Oulu Vihreäsaari harbour","2023","5","23","14:20","279","4.1"
"Oulu Vihreäsaari harbour","2023","5","23","14:30","312","4.8"
"Oulu Vihreäsaari harbour","2023","5","23","14:40","328.6","5.3"
"Oulu Vihreäsaari harbour","2023","5","23","14:50","216.8","4"
"Oulu Vihreäsaari harbour","2023","5","23","15:00","15.4","2.4"
"Oulu Vihreäsaari harbour","2023","5","23","15:10","33.5","2.2"
"Oulu Vihreäsaari harbour","2023","5","23","15:20","319.1","3"
"Oulu Vihreäsaari harbour","2023","5","23","15:30","328.8","4.7"
"Oulu Vihreäsaari harbour","2023","5","23","15:40","351.5","4.1"
"Oulu Vihreäsaari harbour","2023","5","23","15:50","42.4","3.3"
"Oulu Vihreäsaari harbour","2023","5","23","16:00","346.6","1.9"
"Oulu Vihreäsaari harbour","2023","5","23","16:10","311.7","1.6"
"Oulu Vihreäsaari harbour","2023","5","23","16:20","292","1.9"
"Oulu Vihreäsaari harbour","2023","5","23","16:30","287.3","3"
"Oulu Vihreäsaari harbour","2023","5","23","16:40","299.8","3.8"
"Oulu Vihreäsaari harbour","2023","5","23","16:50","322.7","4.6"
"Oulu Vihreäsaari harbour","2023","5","23","17:00","337.3","4.1"
"Oulu Vihreäsaari harbour","2023","5","23","17:10","75","3.1"
"Oulu Vihreäsaari harbour","2023","5","23","17:20","39.8","2.3"
"Oulu Vihreäsaari harbour","2023","5","23","17:30","71.9","1.7"
"Oulu Vihreäsaari harbour","2023","5","23","17:40","95.4","1.2"
"Oulu Vihreäsaari harbour","2023","5","23","17:50","120.7","0.9"
"Oulu Vihreäsaari harbour","2023","5","23","18:00","170.8","1.6"
"Oulu Vihreäsaari harbour","2023","5","23","18:10","195","2.2"
"Oulu Vihreäsaari harbour","2023","5","23","18:20","212.4","2.1"
"Oulu Vihreäsaari harbour","2023","5","23","18:30","261.1","2.3"
"Oulu Vihreäsaari harbour","2023","5","23","18:40","280.3","3.6"
"Oulu Vihreäsaari harbour","2023","5","23","18:50","286.7","3.7"
"Oulu Vihreäsaari harbour","2023","5","23","19:00","285.3","4.5"
"Oulu Vihreäsaari harbour","2023","5","23","19:10","280.3","5.9"
"Oulu Vihreäsaari harbour","2023","5","23","19:20","277.7","4.1"
"Oulu Vihreäsaari harbour","2023","5","23","19:30","291.1","2.4"
"Oulu Vihreäsaari harbour","2023","5","23","19:40","299.6","1.4"
"Oulu Vihreäsaari harbour","2023","5","23","19:50","286.5","0.8"
"Oulu Vihreäsaari harbour","2023","5","23","20:00","281","0.5"
"Oulu Vihreäsaari harbour","2023","5","23","20:10","305.5","1"
"Oulu Vihreäsaari harbour","2023","5","23","20:20","241.4","1.1"
"Oulu Vihreäsaari harbour","2023","5","23","20:30","228.9","1.4"
"Oulu Vihreäsaari harbour","2023","5","23","20:40","219.2","1.6"
"Oulu Vihreäsaari harbour","2023","5","23","20:50","196.2","1.6"
"Oulu Vihreäsaari harbour","2023","5","23","21:00","189.6","1.7"
"Oulu Vihreäsaari harbour","2023","5","23","21:10","175.5","1.6"
"Oulu Vihreäsaari harbour","2023","5","23","21:20","196.6","1.6"
"Oulu Vihreäsaari harbour","2023","5","23","21:30","196.6","1.6"
"Oulu Vihreäsaari harbour","2023","5","23","21:40","179.2","1.6"
"Oulu Vihreäsaari harbour","2023","5","23","21:50","178.4","1.5"
"Oulu Vihreäsaari harbour","2023","5","23","22:00","170.5","1.3"
"Oulu Vihreäsaari harbour","2023","5","23","22:10","153","1.4"
"Oulu Vihreäsaari harbour","2023","5","23","22:20","156.1","1.9"
"Oulu Vihreäsaari harbour","2023","5","23","22:30","161.1","2.5"
"Oulu Vihreäsaari harbour","2023","5","23","22:40","156.8","2.8"
"Oulu Vihreäsaari harbour","2023","5","23","22:50","150.9","3.4"
"Oulu Vihreäsaari harbour","2023","5","23","23:00","151.2","3.6"
"Oulu Vihreäsaari harbour","2023","5","23","23:10","153.3","3.6"
"Oulu Vihreäsaari harbour","2023","5","23","23:20","154.7","3.8"
"Oulu Vihreäsaari harbour","2023","5","23","23:30","156.4","4"
"Oulu Vihreäsaari harbour","2023","5","23","23:40","157.7","4.2"
"Oulu Vihreäsaari harbour","2023","5","23","23:50","157.4","4.4"
"Oulu Vihreäsaari harbour","2023","5","24","00:00","160.2","4.7"
"Oulu Vihreäsaari harbour","2023","5","24","00:10","161.2","5.1"
"Oulu Vihreäsaari harbour","2023","5","24","00:20","163.4","5.7"
"Oulu Vihreäsaari harbour","2023","5","24","00:30","162.8","5.7"
"Oulu Vihreäsaari harbour","2023","5","24","00:40","161.7","5.4"
"Oulu Vihreäsaari harbour","2023","5","24","00:50","162.6","5.4"
"Oulu Vihreäsaari harbour","2023","5","24","01:00","162.3","5.8"
"Oulu Vihreäsaari harbour","2023","5","24","01:10","162.7","5.7"
"Oulu Vihreäsaari harbour","2023","5","24","01:20","163","6.2"
"Oulu Vihreäsaari harbour","2023","5","24","01:30","163.9","6.5"
"Oulu Vihreäsaari harbour","2023","5","24","01:40","160.6","6"
"Oulu Vihreäsaari harbour","2023","5","24","01:50","159.2","5.9"
"Oulu Vihreäsaari harbour","2023","5","24","02:00","159.9","5.7"
"Oulu Vihreäsaari harbour","2023","5","24","02:10","163.7","6.2"
"Oulu Vihreäsaari harbour","2023","5","24","02:20","162.3","6.5"
"Oulu Vihreäsaari harbour","2023","5","24","02:30","158.3","5.9"
"Oulu Vihreäsaari harbour","2023","5","24","02:40","158.2","5.5"
"Oulu Vihreäsaari harbour","2023","5","24","02:50","158.9","5.3"
"Oulu Vihreäsaari harbour","2023","5","24","03:00","161.1","5.2"
"Oulu Vihreäsaari harbour","2023","5","24","03:10","161.2","5.3"
"Oulu Vihreäsaari harbour","2023","5","24","03:20","160.9","5.4"
"Oulu Vihreäsaari harbour","2023","5","24","03:30","160.5","5.6"
"Oulu Vihreäsaari harbour","2023","5","24","03:40","161.1","5.1"
"Oulu Vihreäsaari harbour","2023","5","24","03:50","164.4","4.9"
"Oulu Vihreäsaari harbour","2023","5","24","04:00","160.4","4.5"
"Oulu Vihreäsaari harbour","2023","5","24","04:10","160.4","4.5"
"Oulu Vihreäsaari harbour","2023","5","24","04:20","161.7","4.9"
"Oulu Vihreäsaari harbour","2023","5","24","04:30","164.2","5.9"
"Oulu Vihreäsaari harbour","2023","5","24","04:40","162.7","6.1"
"Oulu Vihreäsaari harbour","2023","5","24","04:50","161.9","6"
"Oulu Vihreäsaari harbour","2023","5","24","05:00","163.8","6.1"
"Oulu Vihreäsaari harbour","2023","5","24","05:10","164","5.9"
"Oulu Vihreäsaari harbour","2023","5","24","05:20","165.1","5.9"
"Oulu Vihreäsaari harbour","2023","5","24","05:30","165.8","5.6"
"Oulu Vihreäsaari harbour","2023","5","24","05:40","165.8","5.4"
"Oulu Vihreäsaari harbour","2023","5","24","05:50","165","5.4"
"Oulu Vihreäsaari harbour","2023","5","24","06:00","168.2","5.1"
"Oulu Vihreäsaari harbour","2023","5","24","06:10","176.3","5.3"
"Oulu Vihreäsaari harbour","2023","5","24","06:20","178","5.7"
"Oulu Vihreäsaari harbour","2023","5","24","06:30","179.3","5.7"
"Oulu Vihreäsaari harbour","2023","5","24","06:40","182.7","5.7"
"Oulu Vihreäsaari harbour","2023","5","24","06:50","181.2","5.8"
"Oulu Vihreäsaari harbour","2023","5","24","07:00","177.9","5.9"
"Oulu Vihreäsaari harbour","2023","5","24","07:10","185","6.2"
"Oulu Vihreäsaari harbour","2023","5","24","07:20","192.6","6.6"
"Oulu Vihreäsaari harbour","2023","5","24","07:30","194.7","6.2"
"Oulu Vihreäsaari harbour","2023","5","24","07:40","188.8","5.5"
"Oulu Vihreäsaari harbour","2023","5","24","07:50","183.3","5.5"
"Oulu Vihreäsaari harbour","2023","5","24","08:00","183.7","5.1"
"Oulu Vihreäsaari harbour","2023","5","24","08:10","194.4","5.7"
"Oulu Vihreäsaari harbour","2023","5","24","08:20","195.6","5.9"
"Oulu Vihreäsaari harbour","2023","5","24","08:30","194.1","5.7"
"Oulu Vihreäsaari harbour","2023","5","24","08:40","191.7","6.1"
"Oulu Vihreäsaari harbour","2023","5","24","08:50","195","6.2"
"Oulu Vihreäsaari harbour","2023","5","24","09:00","197.1","6.1"
"Oulu Vihreäsaari harbour","2023","5","24","09:10","194.7","6"
"Oulu Vihreäsaari harbour","2023","5","24","09:20","189.6","5.7"
"Oulu Vihreäsaari harbour","2023","5","24","09:30","191.4","5.5"
"Oulu Vihreäsaari harbour","2023","5","24","09:40","188.7","6"
"Oulu Vihreäsaari harbour","2023","5","24","09:50","193.6","6.1"
"Oulu Vihreäsaari harbour","2023","5","24","10:00","202.8","5.9"
"Oulu Vihreäsaari harbour","2023","5","24","10:10","203.6","6.5"
"Oulu Vihreäsaari harbour","2023","5","24","10:20","208.9","7"
"Oulu Vihreäsaari harbour","2023","5","24","10:30","208.6","6.6"
"Oulu Vihreäsaari harbour","2023","5","24","10:40","209.9","8"
"Oulu Vihreäsaari harbour","2023","5","24","10:50","212.1","7.7"
"Oulu Vihreäsaari harbour","2023","5","24","11:00","214","7"
"Oulu Vihreäsaari harbour","2023","5","24","11:10","212.9","7"
"Oulu Vihreäsaari harbour","2023","5","24","11:20","211.7","7.4"
"Oulu Vihreäsaari harbour","2023","5","24","11:30","222.4","6.8"
"Oulu Vihreäsaari harbour","2023","5","24","11:40","227.3","6.1"
"Oulu Vihreäsaari harbour","2023","5","24","11:50","247.2","5.8"
"Oulu Vihreäsaari harbour","2023","5","24","12:00","242.8","7.6"
"Oulu Vihreäsaari harbour","2023","5","24","12:10","236.6","9.1"
"Oulu Vihreäsaari harbour","2023","5","24","12:20","234.7","9.4"
"Oulu Vihreäsaari harbour","2023","5","24","12:30","234.9","8.8"
"Oulu Vihreäsaari harbour","2023","5","24","12:40","243.1","9.7"
"Oulu Vihreäsaari harbour","2023","5","24","12:50","241.8","10"
"Oulu Vihreäsaari harbour","2023","5","24","13:00","239.7","9.7"
"Oulu Vihreäsaari harbour","2023","5","24","13:10","238.1","9.4"
"Oulu Vihreäsaari harbour","2023","5","24","13:20","239.9","9"
"Oulu Vihreäsaari harbour","2023","5","24","13:30","243","9.7"
"Oulu Vihreäsaari harbour","2023","5","24","13:40","236.9","10.2"
"Oulu Vihreäsaari harbour","2023","5","24","13:50","229.5","9.5"
"Oulu Vihreäsaari harbour","2023","5","24","14:00","224.5","11.2"
"Oulu Vihreäsaari harbour","2023","5","24","14:10","225.1","12.7"
"Oulu Vihreäsaari harbour","2023","5","24","14:20","231.3","11.7"
"Oulu Vihreäsaari harbour","2023","5","24","14:30","233.3","10.1"
"Oulu Vihreäsaari harbour","2023","5","24","14:40","236.6","10.3"
"Oulu Vihreäsaari harbour","2023","5","24","14:50","242.8","11"
"Oulu Vihreäsaari harbour","2023","5","24","15:00","244.3","10.7"
"Oulu Vihreäsaari harbour","2023","5","24","15:10","247.9","9.6"
"Oulu Vihreäsaari harbour","2023","5","24","15:20","256","8.9"
"Oulu Vihreäsaari harbour","2023","5","24","15:30","259.1","10"
"Oulu Vihreäsaari harbour","2023","5","24","15:40","261.9","9.5"
"Oulu Vihreäsaari harbour","2023","5","24","15:50","261.7","10"
"Oulu Vihreäsaari harbour","2023","5","24","16:00","261.3","10.3"
"Oulu Vihreäsaari harbour","2023","5","24","16:10","260.8","10.6"
"Oulu Vihreäsaari harbour","2023","5","24","16:20","257.9","9.5"
"Oulu Vihreäsaari harbour","2023","5","24","16:30","255.4","9.5"
"Oulu Vihreäsaari harbour","2023","5","24","16:40","255.6","9.5"
"Oulu Vihreäsaari harbour","2023","5","24","16:50","254.9","9.6"
"Oulu Vihreäsaari harbour","2023","5","24","17:00","254.2","9.6"
"Oulu Vihreäsaari harbour","2023","5","24","17:10","250.7","9.8"
"Oulu Vihreäsaari harbour","2023","5","24","17:20","253.8","10.7"
"Oulu Vihreäsaari harbour","2023","5","24","17:30","264.7","10.5"
"Oulu Vihreäsaari harbour","2023","5","24","17:40","259.4","11.2"
"Oulu Vihreäsaari harbour","2023","5","24","17:50","258.9","11"
"Oulu Vihreäsaari harbour","2023","5","24","18:00","260.3","11.1"
"Oulu Vihreäsaari harbour","2023","5","24","18:10","256.4","10.3"
"Oulu Vihreäsaari harbour","2023","5","24","18:20","253.9","10"
"Oulu Vihreäsaari harbour","2023","5","24","18:30","252.8","9.3"
"Oulu Vihreäsaari harbour","2023","5","24","18:40","256.1","9.2"
"Oulu Vihreäsaari harbour","2023","5","24","18:50","256.3","7.3"
"Oulu Vihreäsaari harbour","2023","5","24","19:00","248.4","7"
"Oulu Vihreäsaari harbour","2023","5","24","19:10","248.4","6.8"
"Oulu Vihreäsaari harbour","2023","5","24","19:20","253.5","5.7"
"Oulu Vihreäsaari harbour","2023","5","24","19:30","246.1","5"
"Oulu Vihreäsaari harbour","2023","5","24","19:40","246.5","5.4"
"Oulu Vihreäsaari harbour","2023","5","24","19:50","242.7","4.7"
